TRE_CN,PREV_TRE_CN,PLT_CN,STATECD,SUBPTYP,SPCD,STATUSCD,DIA,HT,ACTUALHT,CR,STANDING_DEAD_CD,DIAHTCD,CULL,ROUGHCULL,CULLFORM,CULLMSTOP,DECAYCD,TREECLCD,HTDMP,WDLDSTEM,STDORGCD,SITREE,BALIVE,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSSND,VOLCSSND_BARK,VOLCSNET,VOLCSNET_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_AG,DRYBIO_BG,CARBON_AG,CARBON_BG,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,CREATED_DATE,MODIFIED_DATE
225028816010661,62272170010538,145006151010661,44,,802,1,5.9,38,38,30,,1,1,4,,,,2,,,0,,185.6304,3.293694,0.825832,3.260757,0.825832,0.310082,0.077747,0.306982,0.077747,2.444199,0.612837,0.539412,0.135248,2.419757,0.612837,0.534018,0.135248,2.321989,0.588324,,,,,,,,,,,134.313865,21.615154,12.644882,2.034943,99.672235,16.04027,16.369966,9.079966,172.298985,32.244421,85.460297,15.993233,,,2025-03-20 06:51:27,
225028817010661,62272172010538,145006151010661,44,,802,1,9.1,53,53,40,,1,1,8,,,,2,,,0,,185.6304,10.515613,1.961889,10.410457,1.961889,0.74794,0.139543,0.74046,0.139543,9.307391,1.736472,0.460283,0.085875,9.214317,1.736472,0.45568,0.085875,8.469726,1.597554,,,,,,,,,,,367.154885,51.76754,26.114478,3.682049,324.969537,45.819555,74.434593,18.103005,493.357017,107.77377,244.705081,53.45579,,,2025-03-20 06:51:27,
225028818010661,62272174010538,145006151010661,44,,126,1,18.8,74,74,35,,1,1,5,,,,2,,,0,,185.6304,58.162674,14.251667,57.581047,14.251667,2.034817,0.498594,2.014469,0.498594,55.961769,13.712377,0.166088,0.040697,55.402152,13.712377,0.164427,0.040697,52.604063,13.026758,54.775616,13.421732,54.22786,13.421732,51.489079,12.750646,249.854027,222.370084,,,1944.776976,270.220823,68.037883,9.453656,1871.185639,259.995531,796.490581,75.457227,3011.48838,488.925838,1436.479957,233.217625,1831.524399,254.484723,2025-03-20 06:51:27,
225028819010661,62272176010538,145006151010661,44,,129,1,18.6,76,76,40,,1,1,7,,,,2,,,0,,185.6304,57.932135,7.180204,57.352814,7.180204,2.029756,0.251571,2.009458,0.251571,55.704406,6.904095,0.197974,0.024537,55.147362,6.904095,0.195994,0.024537,51.248054,6.420809,54.291118,6.72893,53.748206,6.72893,49.947828,6.257905,292.323731,260.168121,,,1285.84179,198.223711,45.051757,6.945121,1236.395881,190.601194,471.518644,61.34478,1955.584146,392.148502,991.481162,198.819291,1205.027008,185.765409,2025-03-20 06:51:27,
225028886010661,62190090010538,145006153010661,44,,316,1,7.1,32,32,30,,1,50,7,,,,4,,,0,,77.6406,3.633649,0.855022,1.816824,0.855022,0.345994,0.081415,0.172997,0.081415,2.904432,0.683433,0.383223,0.090175,1.452216,0.683433,0.191612,0.090175,1.248906,0.635592,,,,,,,,,,,98.431738,24.154802,9.372606,2.300005,78.678018,19.307308,33.521158,10.032031,156.107698,21.867361,75.868341,10.627537,,,2025-03-20 06:51:31,
225028887010661,,145006153010661,44,,316,1,4.82,23,23,40,,,,,,,,2,,,0,,77.6406,1.252267,0.417281,1.252267,0.417281,,,,,,,,,,,,,,,,,,,,,,,,,47.657378,10.409209,,,,,8.893155,5.310744,66.959741,17.866283,32.542434,8.683013,,,2025-03-20 06:51:31,
225028888010661,62190092010538,145006153010661,44,,316,1,3.3,31,31,35,,1,,,,,,2,,,0,,77.6406,0.885444,0.143977,0.885444,0.143977,,,,,,,,,,,,,,,,,,,,,,,,,31.251121,5.891766,,,,,2.710181,2.197936,39.853067,7.520208,19.368591,3.654821,,,2025-03-20 06:51:31,
225028889010661,62190094010538,145006153010661,44,,316,1,2.9,29,29,30,,1,,,,,,2,,,0,,77.6406,0.651549,0.110497,0.651549,0.110497,,,,,,,,,,,,,,,,,,,,,,,,,23.292568,4.516623,,,,,1.749401,1.745666,29.558592,5.614895,14.365476,2.728839,,,2025-03-20 06:51:31,
29370844020004,74339072010538,221354508010661,44,,316,1,6.2,44,44,29,,1,1,4,,,,2,,,0,,94.5805,4.067515,0.516454,4.02684,0.516454,0.290312,0.036861,0.287409,0.036861,3.151898,0.400197,0.625305,0.079395,3.120379,0.400197,0.619052,0.079395,2.994303,0.38419,,,,,,,,,,,133.253849,21.749552,9.510783,1.55234,103.257764,16.853623,23.023546,6.696446,178.026948,32.0781,86.521097,15.589957,,,2025-03-20 06:54:29,
29370870020004,74339124010538,221354508010661,44,,316,1,10.7,69,69,27,,1,1,9,,,,2,,,0,,94.5805,17.934352,1.431726,17.755008,1.431726,0.84942,0.06781,0.840925,0.06781,16.520848,1.318884,0.564085,0.045032,16.355639,1.318884,0.558444,0.045032,14.868763,1.200185,,,,,,,,,,,539.379112,72.294522,25.546461,3.424065,496.867698,66.596595,152.125485,16.512756,763.799119,144.910054,371.206372,70.426286,,,2025-03-20 06:54:29,
29370871020004,74339126010538,221354508010661,44,,806,1,15.4,71,71,49,,1,1,11,,,,2,,,0,,94.5805,39.613248,5.469966,39.217115,5.469966,1.950484,0.269331,1.930979,0.269331,37.353857,5.157979,0.308907,0.042655,36.980319,5.157979,0.305818,0.042655,32.871395,4.590602,32.560167,4.496046,32.234566,4.496046,28.652947,4.001481,153.562049,139.741465,,,1333.494411,215.430165,65.658818,10.607386,1257.436913,203.14284,589.287113,71.540917,2138.211689,429.557339,1009.235917,202.751064,1096.067689,177.07314,2025-03-20 06:54:29,
29370845020004,74339074010538,221354508010661,44,,316,1,10.4,64,64,30,,1,1,9,,,,2,,,0,,94.5805,15.665628,1.39925,15.508972,1.39925,0.794768,0.070988,0.78682,0.070988,14.334479,1.280352,0.536381,0.047909,14.191134,1.280352,0.531018,0.047909,12.901031,1.165121,,,,,,,,,,,477.792417,66.27673,24.239959,3.362433,437.193142,60.645023,136.188777,16.099107,680.257925,126.481335,330.605351,61.469929,,,2025-03-20 06:54:29,
29370846020004,74339076010538,221354508010661,44,,316,1,7.8,52,52,27,,1,1,7,,,,2,,,0,,94.5805,7.406465,0.80345,7.332401,0.80345,0.454109,0.049262,0.449568,0.049262,6.366498,0.690635,0.585858,0.063554,6.302833,0.690635,0.579999,0.063554,5.857178,0.642291,,,,,,,,,,,234.619855,35.614521,14.385148,2.183618,201.676083,30.613765,50.596685,9.880709,320.831061,60.273019,155.923896,29.292687,,,2025-03-20 06:54:29,
29370848020004,74339080010538,221354508010661,44,,316,1,5.8,32,32,35,,1,4,16,,,,3,,,0,,94.5805,2.526743,0.531662,2.425673,0.531662,0.240595,0.050624,0.230971,0.050624,1.811057,0.381072,0.475091,0.099966,1.738615,0.381072,0.456087,0.099966,1.448846,0.3201,,,,,,,,,,,87.65045,16.796877,8.346019,1.599388,62.823956,12.039256,17.382528,6.69606,121.829855,18.622251,59.209309,9.050414,,,2025-03-20 06:54:29,
29370849020004,74339082010538,221354508010661,44,,316,1,5.7,38,38,14,,1,4,16,,,,3,,,0,,94.5805,2.968208,0.46171,2.849479,0.46171,0.241976,0.03764,0.232296,0.03764,2.143402,0.33341,0.58283,0.09066,2.057666,0.33341,0.559517,0.09066,1.714722,0.280064,,,,,,,,,,,99.07775,17.522365,8.077059,1.428466,71.546024,12.65325,16.988302,6.018534,133.588417,22.185187,64.923971,10.782001,,,2025-03-20 06:54:29,
29370873020004,74339130010538,221354508010661,44,,316,1,7.4,42,42,24,,1,1,7,,,,2,,,0,,94.5805,5.305955,0.804146,5.252896,0.804146,0.39504,0.05987,0.391089,0.05987,4.418852,0.669701,0.492064,0.074575,4.374663,0.669701,0.487143,0.074575,4.065343,0.622822,,,,,,,,,,,175.832647,29.441966,13.09111,2.192016,146.435158,24.519559,40.726387,9.725203,246.001,42.474131,119.556486,20.642428,,,2025-03-20 06:54:29,
194664008020004,164362235010661,247064105010661,44,,806,1,10.1,50,50,50,,1,1,7,,,,2,,,0,,108.9773,11.76549,2.596403,11.647835,2.596403,0.787985,0.173892,0.780105,0.173892,10.623817,2.344459,0.353688,0.078052,10.517579,2.344459,0.350151,0.078052,9.773912,2.180347,,,,,,,,,,,423.20343,83.44168,28.343736,5.588445,382.137587,75.344858,178.615864,46.151865,685.260974,131.708437,323.44318,62.166382,,,2025-03-20 06:55:52,
194664042020004,164362268010661,247064105010661,44,,833,1,5.2,30,30,30,,1,1,3,,,,2,,,0,,108.9773,1.823829,0.57484,1.805591,0.57484,0.193702,0.061052,0.191765,0.061052,1.091632,0.344064,0.538496,0.169725,1.080715,0.344064,0.533111,0.169725,1.047966,0.333742,,,,,,,,,,,75.49575,19.250679,8.018111,2.04454,45.187095,11.522268,35.332342,3.961318,130.078772,15.273951,62.177653,7.300949,,,2025-03-20 06:55:52,
194664043020004,,247064105010661,44,,129,1,1.29,12,12,75,,,,,,,,2,,,0,,108.9773,0.097662,0.040305,0.097662,0.040305,,,,,,,,,,,,,,,,,,,,,,,,,1.484305,0.270591,,,,,0.486175,0.748032,2.241071,0.587855,1.136223,0.298043,,,2025-03-20 06:55:52,
194664004020004,164362231010661,247064105010661,44,,316,1,1.6,19,19,50,,1,,,,,,2,,,0,,108.9773,0.139476,0.034967,0.139476,0.034967,,,,,,,,,,,,,,,,,,,,,,,,,5.450297,1.269524,,,,,0.228941,0.634627,6.948762,1.505145,3.377099,0.7315,,,2025-03-20 06:55:52,
194664013020004,164362240010661,247064105010661,44,,806,1,11.0,52,52,44,,1,1,9,,,,2,,,0,,108.9773,14.586885,3.041418,14.441016,3.041418,0.943966,0.19682,0.934527,0.19682,13.31016,2.775216,0.332758,0.069381,13.177059,2.775216,0.329431,0.069381,11.979144,2.525447,8.421138,1.755838,8.336927,1.755838,7.579025,1.597812,40.34552,38.328244,,,518.098847,99.099361,33.52792,6.413053,472.751977,90.425638,223.442492,54.122386,840.6407,162.094729,396.78241,76.508712,299.103071,57.210942,2025-03-20 06:55:52,
194663989020004,164362216010661,247064105010661,44,,931,1,1.0,14,14,45,,1,,,,,,2,,,0,,108.9773,0.038062,0.012346,0.038062,0.012346,,,,,,,,,,,,,,,,,,,,,,,,,0.881659,0.252746,,,,,0.133641,0.212201,1.268046,0.376494,0.570621,0.169422,,,2025-03-20 06:55:52,
194663990020004,164362217010661,247064105010661,44,,806,1,5.7,42,42,29,,1,1,3,,,,2,,,0,,108.9773,2.99018,0.804729,2.960278,0.804729,0.233236,0.062769,0.230904,0.062769,2.193034,0.590198,0.56391,0.151762,2.171104,0.590198,0.558271,0.151762,2.105313,0.572492,,,,,,,,,,,117.274606,27.971954,9.147502,2.181832,86.010605,20.514967,42.001245,13.031355,187.247805,32.13852,88.380964,15.169382,,,2025-03-20 06:55:52,
194663991020004,164362218010661,247064105010661,44,,806,1,6.3,45,45,30,,1,1,3,,,,2,,,0,,108.9773,3.963498,1.008531,3.923863,1.008531,0.291077,0.074066,0.288166,0.074066,3.125307,0.795249,0.547114,0.139216,3.094054,0.795249,0.541643,0.139216,3.000295,0.771392,,,,,,,,,,,152.662873,34.626163,11.211457,2.542922,120.378098,27.303506,55.164554,14.923824,242.45359,44.163336,114.438094,20.845094,,,2025-03-20 06:55:52,
194663992020004,164362219010661,247064105010661,44,,806,1,8.8,52,52,32,,1,1,5,,,,2,,,0,,108.9773,9.231621,2.027158,9.139304,2.027158,0.597409,0.131184,0.591435,0.131184,8.196667,1.799894,0.437544,0.09608,8.1147,1.799894,0.433169,0.09608,7.704867,1.7099,,,,,,,,,,,337.110812,67.236879,21.815575,4.351125,299.317439,59.698976,131.36153,28.407845,535.70922,104.938799,252.854752,49.531113,,,2025-03-20 06:55:52,
194663994020004,164362221010661,247064105010661,44,,806,1,8.4,48,48,32,,1,1,5,,,,2,,,0,,108.9773,7.717053,1.825642,7.639882,1.825642,0.53564,0.126718,0.530284,0.126718,6.759219,1.599045,0.422193,0.099879,6.691627,1.599045,0.417971,0.099879,6.353666,1.519093,,,,,,,,,,,284.869105,59.151767,19.772747,4.10572,249.511418,51.809905,112.824271,29.677105,456.845143,87.569882,215.630908,41.332984,,,2025-03-20 06:55:52,
194663995020004,164362222010661,247064105010661,44,,806,1,5.3,38,38,29,,1,1,3,,,,2,,,0,,108.9773,2.312182,0.674431,2.28906,0.674431,0.196801,0.057404,0.194833,0.057404,1.572629,0.458713,0.542752,0.158313,1.556903,0.458713,0.537325,0.158313,1.509724,0.444952,,,,,,,,,,,92.163518,23.254285,7.844473,1.979282,62.684956,15.816387,33.568853,13.195321,148.986657,23.719621,70.321702,11.195661,,,2025-03-20 06:55:52,
194663996020004,164362223010661,247064105010661,44,,806,1,7.1,45,45,29,,1,1,5,,,,2,,,0,,108.9773,5.089169,1.291249,5.038278,1.291249,0.373745,0.094828,0.370008,0.094828,4.237611,1.075188,0.477813,0.121233,4.195235,1.075188,0.473035,0.121233,3.983354,1.021428,,,,,,,,,,,192.857626,42.564092,14.163333,3.125878,160.587228,35.441946,73.221734,21.079108,308.643452,57.586569,145.679709,27.180861,,,2025-03-20 06:55:52,
194663997020004,164362224010661,247064105010661,44,,806,1,9.3,48,48,33,,1,1,7,,,,2,,,0,,108.9773,9.520482,2.214702,9.425278,2.214702,0.660816,0.153722,0.654208,0.153722,8.486233,1.97411,0.373433,0.08687,8.401371,1.97411,0.369699,0.08687,7.807335,1.835922,,,,,,,,,,,346.836525,70.562669,24.073902,4.89775,309.15825,62.897157,143.680156,39.820823,561.07935,107.197286,264.829453,50.597119,,,2025-03-20 06:55:52,
194663999020004,164362226010661,247064105010661,44,,806,1,8.8,51,51,38,,1,1,5,,,,2,,,0,,108.9773,9.047446,2.019543,8.956971,2.019543,0.595532,0.132933,0.589576,0.132933,8.023977,1.791087,0.427937,0.095523,7.943737,1.791087,0.423658,0.095523,7.542539,1.701533,,,,,,,,,,,330.775739,66.467863,21.772712,4.375126,293.357598,58.94886,130.044091,29.66208,527.287693,102.727919,248.879791,48.487578,,,2025-03-20 06:55:52,
194664000020004,164362227010661,247064105010661,44,,806,1,10.6,51,51,33,,1,1,7,,,,2,,,0,,108.9773,13.25638,2.840425,13.123816,2.840425,0.872577,0.186966,0.863851,0.186966,12.042998,2.580436,0.340805,0.073024,11.922568,2.580436,0.337397,0.073024,11.079558,2.399805,,,,,,,,,,,473.471385,91.836844,31.165394,6.044993,430.133635,83.43084,202.488045,50.777478,767.796274,147.77541,362.399841,69.749993,,,2025-03-20 06:55:52,
194664022020004,164362249010661,247064105010661,44,,806,1,11.2,56,56,42,,1,1,9,,,,2,,,0,,108.9773,16.341119,3.18257,16.177708,3.18257,0.991,0.193006,0.98109,0.193006,14.995977,2.920592,0.354142,0.068972,14.846017,2.920592,0.350601,0.068972,13.496379,2.657739,9.768769,1.90255,9.671081,1.90255,8.791892,1.73132,45.294622,43.029891,,,576.757057,106.888619,34.977175,6.482213,529.280494,98.089932,242.489067,48.347333,926.134743,181.972915,437.135599,85.891216,344.78707,63.898331,2025-03-20 06:55:52,
194664023020004,164362250010661,247064105010661,44,,806,1,7.5,50,50,27,,1,1,5,,,,2,,,0,,108.9773,6.363897,1.472137,6.300258,1.472137,0.426217,0.098595,0.421955,0.098595,5.431925,1.256547,0.505755,0.116994,5.377606,1.256547,0.500697,0.116994,5.106009,1.19372,,,,,,,,,,,237.848909,49.803233,15.929754,3.335535,203.016715,42.509712,88.061378,19.534516,375.71352,72.612832,177.336781,34.273257,,,2025-03-20 06:55:52,
194664024020004,164362251010661,247064105010661,44,,806,1,7.3,51,51,30,,1,1,5,,,,2,,,0,,108.9773,6.140574,1.399599,6.079168,1.399599,0.404192,0.092126,0.40015,0.092126,5.202524,1.185792,0.533857,0.12168,5.150499,1.185792,0.528519,0.12168,4.890373,1.126503,,,,,,,,,,,230.030235,48.084924,15.141322,3.165103,194.890234,40.73935,83.438818,17.288595,361.553977,70.104703,170.653477,33.08942,,,2025-03-20 06:55:52,
194664025020004,164362252010661,247064105010661,44,,806,1,10.2,55,55,29,,1,1,7,,,,2,,,0,,108.9773,13.253289,2.692009,13.120757,2.692009,0.816536,0.165855,0.80837,0.165855,12.047085,2.447004,0.389669,0.07915,11.926614,2.447004,0.385772,0.07915,11.083318,2.275714,,,,,,,,,,,473.533856,89.842073,29.174435,5.535173,430.43673,81.665392,192.189625,38.410758,755.565553,149.034597,356.626941,70.34433,,,2025-03-20 06:55:52,
194664027020004,164362254010661,247064105010661,44,,806,1,8.9,56,56,33,,1,1,5,,,,2,,,0,,108.9773,10.204795,2.101054,10.102747,2.101054,0.618865,0.127418,0.612677,0.127418,9.116127,1.87691,0.469804,0.096727,9.024965,1.87691,0.465106,0.096727,8.569159,1.783064,,,,,,,,,,,370.390205,71.636174,22.462149,4.344344,330.876206,63.993877,140.211913,24.888848,582.238292,116.383435,274.816474,54.932981,,,2025-03-20 06:55:52,
194664028020004,,247064105010661,44,,421,1,1.2,15,15,50,,,,,,,,3,,,0,,108.9773,0.062489,0.025136,0.062489,0.025136,,,,,,,,,,,,,,,,,,,,,,,,,1.309324,0.355721,,,,,0.203436,0.258934,1.868481,0.595117,0.866975,0.276134,,,2025-03-20 06:55:52,
194664029020004,164362255010661,247064105010661,44,,806,1,2.7,27,27,40,,1,,,,,,2,,,0,,108.9773,0.386117,0.134688,0.386117,0.134688,,,,,,,,,,,,,,,,,,,,,,,,,17.329068,5.935813,,,,,5.697583,4.02278,28.962464,5.175973,13.670283,2.443059,,,2025-03-20 06:55:52,
194664030020004,164362256010661,247064105010661,44,,802,1,2.2,24,24,16,,1,,,,,,2,,,0,,108.9773,0.313557,0.105062,0.313557,0.105062,,,,,,,,,,,,,,,,,,,,,,,,,16.797543,3.642062,,,,,0.568244,1.52461,21.007848,3.188665,10.419893,1.581578,,,2025-03-20 06:55:52,
194664031020004,164362257010661,247064105010661,44,,806,1,6.4,42,42,34,,1,1,3,,,,2,,,0,,108.9773,3.813426,1.028498,3.775292,1.028498,0.29745,0.080224,0.294475,0.080224,3.019103,0.814266,0.496873,0.134009,2.988912,0.814266,0.491904,0.134009,2.898339,0.789838,,,,,,,,,,,147.183521,34.155455,11.480418,2.66415,116.525737,27.040999,55.246488,18.209718,236.585464,42.432321,111.668339,20.028055,,,2025-03-20 06:55:52,
194664032020004,164362258010661,247064105010661,44,,806,1,5.5,42,42,29,,1,1,3,,,,2,,,0,,108.9773,2.773574,0.745163,2.745838,0.745163,0.216341,0.058123,0.214177,0.058123,1.971703,0.529728,0.58553,0.157312,1.951986,0.529728,0.579675,0.157312,1.892835,0.513836,,,,,,,,,,,109.320057,26.301635,8.527041,2.051546,77.714424,18.697543,38.59761,11.753858,174.219302,29.298706,82.231511,13.828989,,,2025-03-20 06:55:52,
194664033020004,164362259010661,247064105010661,44,,806,1,8.4,46,46,48,,1,1,5,,,,2,,,0,,108.9773,7.383621,1.810644,7.309784,1.810644,0.53193,0.130442,0.526611,0.130442,6.449552,1.581588,0.402139,0.098614,6.385056,1.581588,0.398117,0.098614,6.062578,1.502508,,,,,,,,,,,273.234095,57.672073,19.684318,4.154809,238.668466,50.376236,110.345706,32.624663,441.251873,83.557944,208.270884,39.439349,,,2025-03-20 06:55:52,
194664034020004,164362260010661,247064105010661,44,,806,1,7.2,36,36,46,,1,1,5,,,,2,,,0,,108.9773,4.156613,1.272223,4.115047,1.272223,0.370845,0.113505,0.367136,0.113505,3.421435,1.047206,0.364333,0.111512,3.387221,1.047206,0.36069,0.111512,3.216149,0.994846,,,,,,,,,,,159.156742,38.154773,14.19964,3.404091,131.006778,31.40636,67.321061,36.059309,264.632576,46.296666,124.906576,21.852026,,,2025-03-20 06:55:52,
194664035020004,164362261010661,247064105010661,44,,837,1,5.9,29,29,45,,1,2,10,,,,3,,,0,,108.9773,1.624213,0.960975,1.591729,0.960975,0.17734,0.104924,0.173794,0.104924,1.159663,0.686121,0.28721,0.16993,1.136469,0.686121,0.281466,0.16993,1.020503,0.617509,,,,,,,,,,,74.433316,28.400383,8.127028,3.100906,53.144208,20.277423,50.814949,17.699458,153.648648,14.817101,72.675811,7.008489,,,2025-03-20 06:55:52,
194664036020004,164362262010661,247064105010661,44,,806,1,5.4,28,28,37,,1,1,3,,,,2,,,0,,108.9773,1.751861,0.662015,1.734343,0.662015,0.194391,0.073459,0.192447,0.073459,1.181508,0.446483,0.375962,0.142073,1.169693,0.446483,0.372202,0.142073,1.134248,0.433089,,,,,,,,,,,70.75018,19.9839,7.850629,2.217467,47.716058,13.477746,29.857267,27.476018,120.591347,17.685683,56.919116,8.347643,,,2025-03-20 06:55:52,
194664037020004,164362263010661,247064105010661,44,,806,1,6.9,38,38,36,,1,1,3,,,,2,,,0,,108.9773,4.022925,1.178761,3.982696,1.178761,0.34241,0.10033,0.338986,0.10033,3.273495,0.95917,0.40702,0.119261,3.24076,0.95917,0.40295,0.119261,3.142555,0.930395,,,,,,,,,,,154.526224,36.629778,13.152458,3.117734,125.739561,29.806023,62.639044,28.273615,253.795047,44.883753,119.791262,21.185131,,,2025-03-20 06:55:52,
194664038020004,164362264010661,247064105010661,44,,806,1,6.9,36,36,42,,1,1,3,,,,2,,,0,,108.9773,3.803411,1.166473,3.765377,1.166473,0.339333,0.10407,0.335939,0.10407,3.081438,0.94505,0.38264,0.117352,3.050624,0.94505,0.378814,0.117352,2.95818,0.916699,,,,,,,,,,,146.506321,35.458369,13.070995,3.163523,118.696131,28.727574,60.876692,31.887862,242.841382,42.250408,114.621132,19.942193,,,2025-03-20 06:55:52,
194664039020004,164362265010661,247064105010661,44,,806,1,7.9,42,42,40,,1,1,5,,,,2,,,0,,108.9773,5.916095,1.578091,5.856934,1.578091,0.46146,0.123092,0.456845,0.123092,5.064803,1.351013,0.389832,0.103986,5.014154,1.351013,0.385934,0.103986,4.760914,1.283463,,,,,,,,,,,221.853857,49.122525,17.304757,3.831592,189.930361,42.054076,90.960191,33.455035,361.936573,66.711085,170.834062,31.487632,,,2025-03-20 06:55:52,
194664040020004,164362266010661,247064105010661,44,,806,1,7.1,40,40,38,,1,1,5,,,,2,,,0,,108.9773,4.50361,1.262104,4.458574,1.262104,0.366562,0.102726,0.362896,0.102726,3.719401,1.042335,0.417647,0.117043,3.682207,1.042335,0.413471,0.117043,3.496237,0.990218,,,,,,,,,,,171.827895,39.68006,13.985564,3.229674,141.907681,32.770612,68.852399,27.394514,280.360354,50.544407,132.330087,23.85696,,,2025-03-20 06:55:52,
194664018020004,164362245010661,247064105010661,44,,806,1,7.3,49,49,30,,1,1,5,,,,2,,,0,,108.9773,5.890852,1.388788,5.831943,1.388788,0.401573,0.094672,0.397558,0.094672,4.979275,1.173881,0.510004,0.120235,4.929482,1.173881,0.504904,0.120235,4.680518,1.115187,,,,,,,,,,,221.242127,46.964913,15.08185,3.20155,187.006116,39.697349,81.734698,18.898009,349.941738,67.096385,165.172501,31.669494,,,2025-03-20 06:55:52,
194664052020004,,247064106010661,44,,316,1,4.62,17,17,55,,,,,,,,3,,,0,,0.0,0.827476,0.45055,0.827476,0.45055,,,,,,,,,,,,,,,,,,,,,,,,,33.552067,8.42592,,,,,7.262777,5.537293,49.240763,16.209047,23.931011,7.877597,,,2025-03-20 06:55:47,
194664053020004,164363047010661,247064106010661,44,,316,1,2.5,26,26,30,,1,,,,,,2,,,0,,67.1224,0.441664,0.083094,0.441664,0.083094,,,,,,,,,,,,,,,,,,,,,,,,,16.161834,3.286239,,,,,1.052666,1.358179,20.500739,4.023368,9.963359,1.955357,,,2025-03-20 06:55:47,
194664054020004,164363048010661,247064106010661,44,,802,1,1.7,20,20,50,,1,,,,,,2,,,0,,67.1224,0.15958,0.062482,0.15958,0.062482,,,,,,,,,,,,,,,,,,,,,,,,,9.056111,2.124477,,,,,0.224921,0.999973,11.405509,1.777031,5.657133,0.881407,,,2025-03-20 06:55:47,
194664055020004,164363049010661,247064106010661,44,,316,1,6.5,33,33,50,,1,4,16,,,,3,,,0,,67.1224,3.209301,0.682495,3.080929,0.682495,0.297221,0.063207,0.285332,0.063207,2.476619,0.526682,0.435461,0.092606,2.377555,0.526682,0.418042,0.092606,1.981295,0.442413,,,,,,,,,,,110.422059,20.913047,10.226437,1.936805,85.212768,16.138611,25.350641,8.301309,156.685746,24.455582,76.149273,11.885413,,,2025-03-20 06:55:47,
194664056020004,164363050010661,247064106010661,44,,43,1,11.1,47,47,70,,1,7,17,,,,3,,,0,,67.1224,12.362864,2.650042,11.497464,2.650042,0.905937,0.194192,0.842522,0.194192,11.167757,2.393865,0.28917,0.061985,10.386014,2.393865,0.268928,0.061985,8.487495,1.986908,,,,,,,,,,,230.652635,32.954892,16.901973,2.414898,208.35564,29.76917,72.752916,27.107268,336.360442,69.471388,159.77121,32.998909,,,2025-03-20 06:55:47,
194664057020004,164363051010661,247064106010661,44,,126,1,8.7,30,30,55,,1,1,3,,,,2,,,0,,67.1224,5.097911,1.638095,5.046932,1.638095,0.41259,0.132576,0.408464,0.132576,4.454575,1.431374,0.230746,0.074145,4.410029,1.431374,0.228439,0.074145,4.276392,1.388433,,,,,,,,,,,132.671119,25.905044,10.73748,2.096575,115.928559,22.635932,109.310761,31.264647,267.886924,41.221726,127.782063,19.662763,,,2025-03-20 06:55:47,
194664058020004,164363052010661,247064106010661,44,,126,1,12.5,50,50,45,,1,1,5,,,,2,,,0,,67.1224,17.384556,4.848633,17.21071,4.848633,0.87639,0.244429,0.867626,0.244429,16.290897,4.543607,0.217269,0.060597,16.127988,4.543607,0.215096,0.060597,15.313443,4.316427,14.75511,4.115269,14.607559,4.115269,13.869803,3.909505,70.553976,67.026277,,,538.359205,87.379939,27.13976,4.404997,504.491142,81.882886,270.694402,43.023046,896.433546,145.927814,427.598801,69.607567,456.931397,74.163564,2025-03-20 06:55:47,
251775320489998,205823858010661,14527781020004,44,,762,1,6.3,27,27,55,,1,3,22,,,,3,,,0,,69.6389,2.398113,0.602204,2.32617,0.602204,0.251426,0.063137,0.243883,0.063137,1.806847,0.453728,0.33984,0.085339,1.752642,0.453728,0.329645,0.085339,1.355135,0.353908,,,,,,,,,,,73.865073,14.926355,7.744244,1.564926,55.653297,11.246193,38.395284,5.040353,127.186712,17.661287,60.668061,8.424434,,,2025-03-20 06:57:11,
251775306489998,205823115010661,14527780020004,44,,316,1,14.5,51,51,45,,1,2,12,,,,2,,,0,,73.1954,22.075425,3.383035,21.633917,3.383035,1.377648,0.211123,1.350095,0.211123,20.406384,3.127256,0.291393,0.044656,19.998257,3.127256,0.285565,0.044656,17.54949,2.751985,16.64948,2.551515,16.31649,2.551515,14.318552,2.245333,108.275778,95.282685,,,690.2492,107.690756,43.075982,6.720595,638.062015,99.548657,377.849434,34.402039,1175.78939,168.791945,571.433643,82.032885,520.592004,81.221313,2025-03-20 06:57:10,
