CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1815756156290487,44,4,2,247064090010661,1,122556679010661,1,1.0,2025-03-20 06:55:54,
1815756266290487,44,1,1,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756267290487,44,2,1,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756268290487,44,3,1,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756269290487,44,4,1,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756270290487,44,1,2,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756271290487,44,2,2,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756272290487,44,3,2,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756273290487,44,4,2,247064092010661,1,122556665010661,1,1.0,2025-03-20 06:56:01,
1815756085290487,44,1,1,247064093010661,1,122556733010661,1,1.0,2025-03-20 06:55:54,
1815756086290487,44,2,1,247064093010661,1,122556733010661,1,1.0,2025-03-20 06:55:54,
1815756087290487,44,3,1,247064093010661,2,122556733010661,2,1.0,2025-03-20 06:55:54,
1815756088290487,44,4,1,247064093010661,1,122556733010661,3,1.0,2025-03-20 06:55:54,
1815756089290487,44,1,2,247064093010661,1,122556733010661,1,1.0,2025-03-20 06:55:54,
1815756090290487,44,2,2,247064093010661,1,122556733010661,1,1.0,2025-03-20 06:55:54,
1815756091290487,44,3,2,247064093010661,2,122556733010661,2,1.0,2025-03-20 06:55:54,
1815756092290487,44,4,2,247064093010661,1,122556733010661,3,1.0,2025-03-20 06:55:54,
1815756093290487,44,1,1,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756094290487,44,2,1,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756095290487,44,3,1,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756096290487,44,4,1,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756097290487,44,1,2,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756098290487,44,2,2,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756099290487,44,3,2,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756100290487,44,4,2,247064094010661,1,122556735010661,1,1.0,2025-03-20 06:55:54,
1815756210290487,44,3,1,247064095010661,1,122556737010661,2,0.8003,2025-03-20 06:55:59,
1815756211290487,44,4,1,247064095010661,1,122556737010661,1,1.0,2025-03-20 06:55:59,
1815756212290487,44,1,2,247064095010661,1,122556737010661,1,1.0,2025-03-20 06:55:59,
1815756213290487,44,2,2,247064095010661,1,122556737010661,1,1.0,2025-03-20 06:55:59,
1815756214290487,44,3,2,247064095010661,1,122556737010661,2,1.0,2025-03-20 06:55:59,
1815756215290487,44,4,2,247064095010661,1,122556737010661,1,1.0,2025-03-20 06:55:59,
1815756207290487,44,1,1,247064095010661,1,122556737010661,1,1.0,2025-03-20 06:55:59,
1815756208290487,44,2,1,247064095010661,1,122556737010661,1,1.0,2025-03-20 06:55:59,
1815756209290487,44,3,1,247064095010661,1,122556737010661,1,0.1997,2025-03-20 06:55:59,
1815756216290487,44,1,1,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756217290487,44,2,1,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756218290487,44,3,1,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756219290487,44,4,1,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756220290487,44,1,2,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756221290487,44,2,2,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756222290487,44,3,2,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756223290487,44,4,2,247064096010661,1,122556739010661,1,1.0,2025-03-20 06:55:59,
1815756053290487,44,1,1,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756054290487,44,2,1,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756055290487,44,3,1,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756056290487,44,4,1,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756057290487,44,1,2,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756058290487,44,2,2,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756059290487,44,3,2,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756060290487,44,4,2,247064097010661,1,122556741010661,1,1.0,2025-03-20 06:55:54,
1815756021290487,44,1,1,247064098010661,1,122556743010661,1,1.0,2025-03-20 06:55:54,
1815756022290487,44,2,1,247064098010661,1,122556743010661,1,1.0,2025-03-20 06:55:54,
1815756023290487,44,3,1,247064098010661,1,122556743010661,1,1.0,2025-03-20 06:55:54,
1815756024290487,44,4,1,247064098010661,2,122556743010661,2,1.0,2025-03-20 06:55:54,
1815756025290487,44,1,2,247064098010661,1,122556743010661,1,1.0,2025-03-20 06:55:54,
1815756026290487,44,2,2,247064098010661,1,122556743010661,1,1.0,2025-03-20 06:55:54,
1815756027290487,44,3,2,247064098010661,1,122556743010661,1,1.0,2025-03-20 06:55:54,
1815756028290487,44,4,2,247064098010661,2,122556743010661,2,1.0,2025-03-20 06:55:54,
1815756157290487,44,1,1,247064099010661,1,122556747010661,1,1.0,2025-03-20 06:55:56,
1815756158290487,44,2,1,247064099010661,1,122556747010661,1,1.0,2025-03-20 06:55:56,
1815756159290487,44,3,1,247064099010661,1,122556747010661,1,0.1837,2025-03-20 06:55:56,
1815756160290487,44,3,1,247064099010661,2,122556747010661,2,0.8163,2025-03-20 06:55:56,
1815756161290487,44,4,1,247064099010661,1,122556747010661,1,1.0,2025-03-20 06:55:56,
1815756162290487,44,1,2,247064099010661,1,122556747010661,1,1.0,2025-03-20 06:55:56,
1815756163290487,44,2,2,247064099010661,1,122556747010661,1,1.0,2025-03-20 06:55:56,
1815756164290487,44,3,2,247064099010661,2,122556747010661,2,1.0,2025-03-20 06:55:56,
1815756165290487,44,4,2,247064099010661,1,122556747010661,1,1.0,2025-03-20 06:55:56,
1815756307290487,44,1,1,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756308290487,44,2,1,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756309290487,44,3,1,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756310290487,44,4,1,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756311290487,44,1,2,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756312290487,44,2,2,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756313290487,44,3,2,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756314290487,44,4,2,247064100010661,1,122556749010661,1,1.0,2025-03-20 06:56:03,
1815756033290487,44,1,2,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756034290487,44,2,2,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756035290487,44,3,2,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756036290487,44,4,2,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756029290487,44,1,1,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756030290487,44,2,1,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756031290487,44,3,1,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756032290487,44,4,1,247064101010661,1,122556751010661,1,1.0,2025-03-20 06:55:54,
1815756274290487,44,1,1,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756275290487,44,2,1,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756276290487,44,3,1,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756277290487,44,4,1,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756278290487,44,1,2,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756279290487,44,2,2,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756280290487,44,3,2,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756281290487,44,4,2,247064102010661,1,122556753010661,1,1.0,2025-03-20 06:56:01,
1815756101290487,44,1,1,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756102290487,44,2,1,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756103290487,44,3,1,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756104290487,44,4,1,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756105290487,44,1,2,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756106290487,44,2,2,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756107290487,44,3,2,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756108290487,44,4,2,247064103010661,1,122556755010661,1,1.0,2025-03-20 06:55:54,
1815756282290487,44,1,1,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756283290487,44,2,1,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756284290487,44,3,1,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756285290487,44,4,1,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756286290487,44,1,2,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756287290487,44,2,2,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756288290487,44,3,2,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756289290487,44,4,2,247064104010661,1,122556757010661,1,1.0,2025-03-20 06:56:01,
1815756356290487,44,2,1,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756357290487,44,3,1,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756358290487,44,4,1,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756359290487,44,1,2,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756360290487,44,2,2,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756361290487,44,3,2,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756362290487,44,4,2,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756355290487,44,1,1,247064105010661,1,122556761010661,1,1.0,2025-03-20 06:56:03,
1815756225290487,44,2,1,247064106010661,1,122556765010661,1,1.0,2025-03-20 06:55:59,
1815756226290487,44,3,1,247064106010661,2,122556765010661,2,1.0,2025-03-20 06:55:59,
1815756227290487,44,4,1,247064106010661,1,122556765010661,1,1.0,2025-03-20 06:55:59,
1815756224290487,44,1,1,247064106010661,1,122556765010661,1,1.0,2025-03-20 06:55:59,
1815756228290487,44,1,2,247064106010661,1,122556765010661,1,1.0,2025-03-20 06:55:59,
1815756229290487,44,2,2,247064106010661,1,122556765010661,1,1.0,2025-03-20 06:55:59,
1815791183290487,44,4,2,1285511454290487,1,374009856489998,2,1.0,2025-03-20 07:13:25,
1815791208290487,44,1,1,1285511455290487,1,374009857489998,1,1.0,2025-03-20 07:13:26,
1815791209290487,44,2,1,1285511455290487,1,374009857489998,1,1.0,2025-03-20 07:13:26,
1815791210290487,44,3,1,1285511455290487,1,374009857489998,1,0.8477,2025-03-20 07:13:26,
1815791211290487,44,3,1,1285511455290487,2,374009857489998,2,0.1523,2025-03-20 07:13:26,
1815791212290487,44,4,1,1285511455290487,1,374009857489998,1,1.0,2025-03-20 07:13:26,
1815791213290487,44,1,2,1285511455290487,1,374009857489998,1,1.0,2025-03-20 07:13:28,
1815791214290487,44,2,2,1285511455290487,1,374009857489998,1,1.0,2025-03-20 07:13:28,
1815791215290487,44,3,2,1285511455290487,1,374009857489998,1,0.6887,2025-03-20 07:13:28,
1815791216290487,44,3,2,1285511455290487,2,374009857489998,2,0.3113,2025-03-20 07:13:28,
1815791217290487,44,4,2,1285511455290487,1,374009857489998,1,1.0,2025-03-20 07:13:28,
1815791184290487,44,1,1,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791185290487,44,2,1,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791186290487,44,3,1,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791187290487,44,4,1,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791188290487,44,1,2,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791189290487,44,2,2,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791190290487,44,3,2,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791191290487,44,4,2,1285511456290487,1,374009858489998,1,1.0,2025-03-20 07:13:25,
1815791078290487,44,1,1,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791079290487,44,2,1,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791080290487,44,3,1,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791081290487,44,4,1,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791082290487,44,1,2,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791083290487,44,2,2,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791084290487,44,3,2,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791085290487,44,4,2,1285511457290487,1,374009859489998,1,1.0,2025-03-20 07:13:22,
1815791094290487,44,1,1,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791095290487,44,2,1,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791096290487,44,3,1,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791097290487,44,4,1,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791098290487,44,1,2,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791099290487,44,2,2,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791100290487,44,3,2,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791101290487,44,4,2,1285511458290487,1,374009860489998,1,1.0,2025-03-20 07:13:22,
1815791086290487,44,1,1,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815791087290487,44,2,1,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815791088290487,44,3,1,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815791089290487,44,4,1,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815791090290487,44,1,2,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815791091290487,44,2,2,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815791092290487,44,3,2,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815791093290487,44,4,2,1285511459290487,1,374009861489998,1,1.0,2025-03-20 07:13:22,
1815785100290487,44,1,1,815129917290487,2,245356687489998,1,0.0005,2025-03-20 07:10:45,
1815785101290487,44,1,1,815129917290487,3,245356687489998,1,0.4384,2025-03-20 07:10:45,
1815785102290487,44,1,1,815129917290487,1,245356687489998,3,0.038,2025-03-20 07:10:45,
1815785103290487,44,1,1,815129917290487,2,245356687489998,3,0.0585,2025-03-20 07:10:45,
1815785104290487,44,2,1,815129917290487,2,245356687489998,2,1.0,2025-03-20 07:10:45,
1815785105290487,44,3,1,815129917290487,2,245356687489998,3,1.0,2025-03-20 07:10:45,
1815785106290487,44,4,1,815129917290487,3,245356687489998,1,1.0,2025-03-20 07:10:45,
1815785107290487,44,1,2,815129917290487,1,245356687489998,1,1.0,2025-03-20 07:10:45,
1815785108290487,44,2,2,815129917290487,2,245356687489998,2,1.0,2025-03-20 07:10:45,
1815785109290487,44,3,2,815129917290487,2,245356687489998,3,1.0,2025-03-20 07:10:45,
1815785110290487,44,4,2,815129917290487,3,245356687489998,1,1.0,2025-03-20 07:10:45,
1815785151290487,44,1,1,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785152290487,44,2,1,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785153290487,44,3,1,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785154290487,44,4,1,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785155290487,44,1,2,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785156290487,44,2,2,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785157290487,44,3,2,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785158290487,44,4,2,815129918290487,1,245356688489998,1,1.0,2025-03-20 07:10:45,
1815785050290487,44,1,1,815129919290487,1,245356689489998,1,1.0,2025-03-20 07:10:42,
1815785051290487,44,2,1,815129919290487,2,245356689489998,2,1.0,2025-03-20 07:10:42,
1815785052290487,44,3,1,815129919290487,2,245356689489998,2,1.0,2025-03-20 07:10:42,
1815785053290487,44,4,1,815129919290487,1,245356689489998,1,1.0,2025-03-20 07:10:42,
1815785054290487,44,1,2,815129919290487,1,245356689489998,1,1.0,2025-03-20 07:10:42,
1815785055290487,44,2,2,815129919290487,2,245356689489998,2,1.0,2025-03-20 07:10:42,
1815785056290487,44,3,2,815129919290487,2,245356689489998,2,1.0,2025-03-20 07:10:42,
1815785057290487,44,4,2,815129919290487,1,245356689489998,1,1.0,2025-03-20 07:10:42,
1815785128290487,44,2,1,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785129290487,44,3,1,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785130290487,44,4,1,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785131290487,44,1,2,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785132290487,44,2,2,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785133290487,44,3,2,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785134290487,44,4,2,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785127290487,44,1,1,815129920290487,1,168263200020004,1,1.0,2025-03-20 07:10:45,
1815785159290487,44,1,1,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785160290487,44,2,1,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785161290487,44,3,1,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785162290487,44,4,1,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785163290487,44,1,2,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785164290487,44,2,2,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785165290487,44,3,2,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785166290487,44,4,2,815129921290487,1,245356690489998,1,1.0,2025-03-20 07:10:45,
1815785167290487,44,1,1,815129922290487,1,245356691489998,1,1.0,2025-03-20 07:10:45,
1815785168290487,44,2,1,815129922290487,2,245356691489998,2,1.0,2025-03-20 07:10:45,
1815785169290487,44,3,1,815129922290487,1,245356691489998,1,1.0,2025-03-20 07:10:45,
1815785170290487,44,4,1,815129922290487,3,245356691489998,3,1.0,2025-03-20 07:10:45,
1815785171290487,44,1,2,815129922290487,1,245356691489998,1,1.0,2025-03-20 07:10:45,
1815785172290487,44,2,2,815129922290487,2,245356691489998,2,1.0,2025-03-20 07:10:45,
1815785173290487,44,3,2,815129922290487,1,245356691489998,1,1.0,2025-03-20 07:10:45,
1815785174290487,44,4,2,815129922290487,3,245356691489998,3,1.0,2025-03-20 07:10:45,
1815785227290487,44,1,1,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785228290487,44,2,1,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785229290487,44,3,1,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785230290487,44,4,1,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785231290487,44,1,2,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785232290487,44,2,2,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785233290487,44,3,2,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785234290487,44,4,2,815129923290487,1,168263209020004,1,1.0,2025-03-20 07:10:51,
1815785059290487,44,2,1,815129924290487,1,245356692489998,1,1.0,2025-03-20 07:10:42,
1815785060290487,44,3,1,815129924290487,1,245356692489998,1,1.0,2025-03-20 07:10:42,
1815785061290487,44,4,1,815129924290487,1,245356692489998,1,1.0,2025-03-20 07:10:42,
1815785062290487,44,1,2,815129924290487,1,245356692489998,1,1.0,2025-03-20 07:10:42,
